Split,Class,Width,Height,Mode,Format,Path
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_623.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_624.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_625.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_626.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_627.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_628.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_629.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_63.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_630.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_631.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_632.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_633.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_634.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_635.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_636.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_637.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_638.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_639.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_64.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_640.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_641.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_642.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_643.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_644.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_645.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_646.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_647.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_648.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_649.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_65.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_650.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_651.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_652.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_653.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_654.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_655.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_656.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_657.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_658.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_659.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_66.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_660.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_661.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_662.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_663.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_664.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_665.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_666.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_667.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_668.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_669.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_67.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_670.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_671.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_672.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_673.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_674.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_675.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_676.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_677.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_678.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_679.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_68.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_680.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_681.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_682.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_683.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_684.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_685.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_686.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_687.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_688.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_689.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_69.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_690.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_691.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_692.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_693.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_694.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_695.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_696.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_697.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_698.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_699.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_7.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_70.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_700.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_701.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_702.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_703.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_704.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_705.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_706.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_707.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_708.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_709.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_71.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_710.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_711.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_712.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_713.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_714.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_715.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_716.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_717.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_718.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_719.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_72.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_720.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_721.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_722.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_723.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_724.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_725.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_726.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_727.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_728.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_729.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_73.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_730.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_731.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_732.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_733.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_734.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_735.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_736.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_737.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_738.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_739.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_74.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_740.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_741.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_742.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_743.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_744.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_745.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_746.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_747.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_748.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_749.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_75.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_750.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_751.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_752.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_753.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_754.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_755.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_756.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_757.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_758.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_759.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_76.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_760.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_761.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_762.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_763.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_764.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_765.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_766.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_767.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_768.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_769.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_77.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_770.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_771.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_772.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_773.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_774.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_775.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_776.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_777.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_778.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_779.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_78.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_780.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_781.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_782.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_783.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_784.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_785.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_786.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_787.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_788.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_789.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_79.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_790.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_791.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_792.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_793.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_794.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_795.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_796.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_797.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_798.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_799.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_8.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_80.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_800.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_801.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_802.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_803.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_804.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_805.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_806.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_807.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_808.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_809.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_81.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_810.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_811.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_812.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_813.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_814.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_815.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_816.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_817.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_818.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_819.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_82.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_820.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_821.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_822.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_823.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_824.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_825.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_826.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_827.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_828.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_829.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_83.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_830.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_831.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_832.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_833.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_834.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_835.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_836.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_837.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_838.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_839.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_84.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_840.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_841.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_842.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_843.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_844.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_845.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_846.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_847.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_848.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_849.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_85.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_850.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_851.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_852.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_853.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_854.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_855.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_856.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_857.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_858.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_859.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_86.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_860.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_861.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_862.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_863.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_864.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_865.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_866.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_867.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_868.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_869.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_87.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_870.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_871.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_872.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_873.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_874.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_875.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_876.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_877.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_878.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_879.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_88.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_880.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_881.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_882.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_883.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_884.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_885.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_886.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_887.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_888.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_889.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_89.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_890.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_891.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_892.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_893.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_894.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_895.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_896.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_897.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_898.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_899.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_9.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_90.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_900.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_901.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_902.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_903.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_904.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_905.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_906.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_907.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_908.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_909.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_91.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_910.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_911.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_912.jpg
